timestamp,jam,voltage,current,power,energy,suhu_ruangan,jumlah_orang,suhu_ac,status
2026-05-01 06:13:50,6,219.2,0.09,19.24,0.0001,29.7,0,OFF,NORMAL
2026-05-01 06:14:00,6,220.7,0.05,10.97,0.0,31.3,0,OFF,NORMAL
2026-05-01 06:14:10,6,221.1,2.91,642.31,0.0018,29.7,3,24,NORMAL
2026-05-01 06:14:20,6,223.7,2.18,488.32,0.0014,26.8,3,26,NORMAL
2026-05-01 06:14:30,6,220.7,3.07,678.12,0.0019,27.4,3,24,NORMAL
2026-05-01 06:14:40,6,216.0,0.07,15.46,0.0,31.7,0,OFF,NORMAL
2026-05-01 06:14:50,6,220.9,3.81,841.08,0.0023,30.6,3,22,NORMAL
2026-05-01 06:15:00,6,215.6,1.74,374.4,0.001,24.5,3,26,NORMAL
2026-05-01 06:15:10,6,219.4,2.01,441.07,0.0012,25.0,3,26,NORMAL
2026-05-01 06:15:20,6,223.4,2.77,619.07,0.0017,27.6,2,24,NORMAL
2026-05-01 06:15:30,6,215.9,3.11,671.23,0.0019,29.4,2,24,NORMAL
2026-05-01 06:15:40,6,216.7,1.69,366.87,0.001,26.5,1,26,NORMAL
2026-05-01 06:15:50,6,218.9,0.08,17.82,0.0,28.3,0,OFF,NORMAL
2026-05-01 06:16:00,6,218.3,4.04,882.49,0.0025,30.5,1,22,NORMAL
2026-05-01 06:16:10,6,222.5,0.05,10.02,0.0,28.3,0,OFF,NORMAL
2026-05-01 06:16:20,6,216.4,1.86,401.63,0.0011,25.2,1,26,NORMAL
2026-05-01 06:16:30,6,220.6,0.07,14.96,0.0,30.3,0,OFF,NORMAL
2026-05-01 06:16:40,6,218.4,2.19,477.87,0.0013,26.0,1,26,NORMAL
2026-05-01 06:16:50,6,217.2,0.03,6.79,0.0,25.5,0,OFF,NORMAL
2026-05-01 06:17:00,6,217.9,2.23,485.71,0.0013,25.2,3,26,NORMAL
2026-05-01 06:17:10,6,216.1,1.97,424.66,0.0012,25.9,1,26,NORMAL
2026-05-01 06:17:20,6,223.0,0.08,17.96,0.0,25.6,0,OFF,NORMAL
2026-05-01 06:17:30,6,221.0,2.08,459.81,0.0013,25.3,1,26,NORMAL
2026-05-01 06:17:40,6,217.2,6.49,1409.72,0.0,27.6,0,OFF,ANOMALI
2026-05-01 06:17:50,6,221.0,0.05,11.95,0.0,31.2,0,OFF,NORMAL
2026-05-01 06:18:00,6,222.8,1.68,373.5,0.001,25.7,3,26,NORMAL
2026-05-01 06:18:10,6,216.9,0.04,8.96,0.0,27.7,0,OFF,NORMAL
2026-05-01 06:18:20,6,216.3,1.6,347.06,0.001,25.7,3,26,NORMAL
2026-05-01 06:18:30,6,218.5,3.92,856.93,0.0024,30.8,2,22,NORMAL
2026-05-01 06:18:40,6,223.9,3.97,888.77,0.0025,32.0,2,22,NORMAL
2026-05-01 06:18:50,6,215.1,1.44,309.91,0.0009,26.1,1,26,NORMAL
2026-05-01 06:19:00,6,219.7,3.75,824.61,0.0023,30.0,2,22,NORMAL
2026-05-01 06:19:10,6,224.6,2.56,573.92,0.0016,28.1,1,24,NORMAL
2026-05-01 06:19:20,6,224.7,1.34,301.24,0.0008,24.2,2,26,NORMAL
2026-05-01 06:19:30,6,222.8,0.03,7.46,0.0,26.5,0,OFF,NORMAL
2026-05-01 06:19:40,6,224.3,0.06,13.23,0.0,31.0,0,OFF,NORMAL
2026-05-01 06:19:50,6,222.6,2.33,518.3,0.0014,28.0,2,24,NORMAL
2026-05-01 06:20:00,6,220.2,0.03,6.03,0.0,24.9,0,OFF,NORMAL
2026-05-01 06:20:10,6,221.0,1.86,411.9,0.0011,24.2,1,26,NORMAL
2026-05-01 06:20:20,6,217.8,4.11,894.8,0.0025,31.6,1,22,NORMAL
2026-05-01 06:20:30,6,222.1,1.43,318.06,0.0009,26.3,1,26,NORMAL
2026-05-01 06:20:40,6,217.6,6.15,1339.2,0.0014,28.5,1,24,ANOMALI
2026-05-01 06:20:50,6,221.3,1.86,411.84,0.0011,24.6,1,26,NORMAL
2026-05-01 06:21:00,6,224.4,0.04,7.89,0.0,26.2,0,OFF,NORMAL
2026-05-01 06:21:10,6,224.3,3.13,702.48,0.002,30.8,3,22,NORMAL
2026-05-01 06:21:20,6,218.4,3.9,851.19,0.0024,30.8,1,22,NORMAL
2026-05-01 06:21:30,6,221.0,2.6,575.51,0.0016,27.7,3,24,NORMAL
2026-05-01 06:21:40,6,222.9,2.58,574.74,0.0016,28.5,3,24,NORMAL
2026-05-01 06:21:50,6,218.1,0.04,8.89,0.0,25.6,0,OFF,NORMAL
2026-05-01 06:22:00,6,216.2,1.7,367.04,0.001,26.4,3,26,NORMAL
2026-05-01 06:22:10,6,218.4,1.86,406.27,0.0011,26.1,1,26,NORMAL
2026-05-01 06:22:20,6,221.6,0.04,8.81,0.0,27.6,0,OFF,NORMAL
2026-05-01 06:22:30,6,219.5,0.05,10.62,0.0,31.7,0,OFF,NORMAL
2026-05-01 06:22:40,6,219.9,1.68,369.78,0.001,25.7,2,26,NORMAL
2026-05-01 06:22:50,6,223.8,1.98,442.63,0.0012,24.8,2,26,NORMAL
2026-05-01 06:23:00,6,215.3,2.9,624.64,0.0017,27.9,2,24,NORMAL
2026-05-01 06:23:10,6,219.8,2.51,551.49,0.0015,27.8,3,24,NORMAL
2026-05-01 06:23:20,6,216.4,2.34,507.35,0.0014,27.0,1,24,NORMAL
2026-05-01 06:23:30,6,215.8,1.9,409.62,0.0011,25.4,2,26,NORMAL
2026-05-01 06:23:40,6,222.7,3.08,686.99,0.0019,29.2,2,24,NORMAL
2026-05-01 06:23:50,6,224.6,3.09,693.41,0.0019,29.3,1,24,NORMAL
2026-05-01 06:24:00,6,216.8,2.18,472.57,0.0013,26.2,2,26,NORMAL
2026-05-01 06:24:10,6,220.7,3.14,693.21,0.0019,29.7,3,24,NORMAL
2026-05-01 06:24:20,6,217.4,2.84,616.59,0.0017,28.3,1,24,NORMAL
2026-05-01 06:24:30,6,219.0,2.69,588.31,0.0016,28.6,3,24,NORMAL
2026-05-01 06:24:40,6,224.5,2.33,522.79,0.0015,28.3,2,24,NORMAL
2026-05-01 06:24:50,6,222.9,0.07,16.03,0.0,25.9,0,OFF,NORMAL
2026-05-01 06:25:00,6,217.3,3.45,750.41,0.0021,30.7,1,22,NORMAL
2026-05-01 06:25:10,6,224.9,2.36,530.43,0.0015,28.0,1,24,NORMAL
2026-05-01 06:25:20,6,218.6,4.02,877.73,0.0024,31.1,1,22,NORMAL
2026-05-01 06:25:30,6,222.5,2.29,508.78,0.0014,28.9,3,24,NORMAL
2026-05-01 06:25:40,6,223.1,3.47,773.29,0.0021,30.9,2,22,NORMAL
2026-05-01 06:25:50,6,216.1,1.63,352.32,0.001,26.7,1,26,NORMAL
2026-05-01 06:26:00,6,220.6,0.06,12.14,0.0,29.5,0,OFF,NORMAL
2026-05-01 06:26:10,6,217.5,2.01,437.98,0.0012,26.8,2,26,NORMAL
2026-05-01 06:26:20,6,218.8,2.41,526.36,0.0015,28.8,1,24,NORMAL
2026-05-01 06:26:30,6,219.1,3.75,821.64,0.0023,30.6,1,22,NORMAL
2026-05-01 06:26:40,6,217.9,2.63,573.42,0.0016,29.0,3,24,NORMAL
2026-05-01 06:26:50,6,219.8,3.92,862.14,0.0024,31.1,1,22,NORMAL
2026-05-01 06:27:00,6,223.0,6.45,1438.97,0.0017,29.5,3,24,ANOMALI
2026-05-01 06:27:10,6,221.5,1.93,428.48,0.0012,24.7,3,26,NORMAL
2026-05-01 06:27:20,6,222.6,2.54,566.51,0.0016,27.3,3,24,NORMAL
2026-05-01 06:27:30,6,221.0,0.08,16.85,0.0,26.3,0,OFF,NORMAL
2026-05-01 06:27:40,6,173.98207854883992,2.75,477.86,0.0013,24.3,3,26,ANOMALI
2026-05-01 06:27:50,6,224.9,2.13,478.37,0.0013,26.2,1,26,NORMAL
2026-05-01 06:28:00,6,217.8,1.46,317.5,0.0009,26.0,2,26,NORMAL
2026-05-01 06:28:10,6,216.7,1.5,325.62,0.0009,25.1,1,26,NORMAL
2026-05-01 06:28:20,6,222.9,3.78,842.27,0.0023,30.5,3,22,NORMAL
2026-05-01 06:28:30,6,220.7,3.67,810.8,0.0023,30.8,2,22,NORMAL
2026-05-01 06:28:40,6,222.9,0.08,18.3,0.0001,27.4,0,OFF,NORMAL
2026-05-01 06:28:50,6,224.0,1.53,342.93,0.001,26.7,1,26,NORMAL
2026-05-01 06:29:00,6,220.3,2.09,461.05,0.0013,26.1,2,26,NORMAL
2026-05-01 06:29:10,6,221.3,2.91,644.15,0.0018,27.1,2,24,NORMAL
2026-05-01 06:29:20,6,218.1,0.09,18.98,0.0001,27.6,0,OFF,NORMAL
2026-05-01 06:29:30,6,215.3,0.07,15.4,0.0,26.3,0,OFF,NORMAL
2026-05-01 06:29:40,6,223.2,0.06,13.13,0.0,25.8,0,OFF,NORMAL
2026-05-01 06:29:50,6,223.0,1.44,320.15,0.0009,26.9,3,26,NORMAL
2026-05-01 06:30:00,6,216.7,3.44,745.14,0.0021,31.3,3,22,NORMAL
2026-05-01 06:30:10,6,217.6,1.95,425.25,0.0012,24.5,2,26,NORMAL
2026-05-01 06:30:20,6,224.7,1.74,390.09,0.0011,26.6,3,26,NORMAL
2026-05-01 06:30:30,6,223.7,7.01,1569.21,0.0012,25.2,2,26,ANOMALI
2026-05-01 06:30:40,6,215.8,2.71,584.62,0.0016,28.9,1,24,NORMAL
2026-05-01 06:30:50,6,223.5,1.37,306.1,0.0009,26.3,1,26,NORMAL
2026-05-01 06:31:00,6,218.5,0.04,8.55,0.0,31.7,0,OFF,NORMAL
2026-05-01 06:31:10,6,216.0,0.04,7.91,0.0,27.9,0,OFF,NORMAL
2026-05-01 06:31:20,6,219.1,0.07,14.74,0.0,24.2,0,OFF,NORMAL
2026-05-01 06:31:30,6,221.3,0.03,6.89,0.0,30.8,0,OFF,NORMAL
2026-05-01 06:31:40,6,224.8,3.58,805.84,0.0,25.1,0,OFF,ANOMALI
2026-05-01 06:31:50,6,216.6,2.99,646.74,0.0018,27.5,2,24,NORMAL
2026-05-01 06:32:00,6,216.9,0.03,5.74,0.0,29.8,0,OFF,NORMAL
2026-05-01 06:32:10,6,218.0,0.09,19.96,0.0001,29.2,0,OFF,NORMAL
2026-05-01 06:32:20,6,224.3,2.46,551.66,0.0015,29.7,2,24,NORMAL
2026-05-01 06:32:30,6,222.5,2.9,644.51,0.0018,28.5,3,24,NORMAL
2026-05-01 06:32:40,6,222.5,0.06,12.89,0.0,30.6,0,OFF,NORMAL
2026-05-01 06:32:50,6,219.8,2.24,491.76,0.0014,24.3,2,26,NORMAL
2026-05-01 06:33:00,6,223.5,1.37,305.7,0.0008,26.6,2,26,NORMAL
2026-05-01 06:33:10,6,224.3,2.5,560.56,0.0016,28.0,3,24,NORMAL
2026-05-01 06:33:20,6,225.0,1.49,335.69,0.0009,25.9,1,26,NORMAL
2026-05-01 06:33:30,6,224.8,0.08,17.32,0.0,26.0,0,OFF,NORMAL
2026-05-01 06:33:40,6,223.9,2.55,570.55,0.0016,28.0,1,24,NORMAL
2026-05-01 06:33:50,6,220.2,6.15,1355.13,0.0016,27.9,0,24,ANOMALI
2026-05-01 06:34:00,6,220.3,2.81,619.28,0.0017,29.5,1,24,NORMAL
2026-05-01 06:34:10,6,177.45152195675718,3.52,625.28,0.0017,27.6,2,24,ANOMALI
2026-05-01 06:34:20,6,221.1,4.07,899.3,0.0025,31.4,2,22,NORMAL
2026-05-01 06:34:30,6,220.2,1.75,384.49,0.0011,25.2,1,26,NORMAL
2026-05-01 06:34:40,6,217.6,2.25,489.08,0.0014,24.3,3,26,NORMAL
2026-05-01 06:34:50,6,218.6,1.87,408.17,0.0011,26.9,1,26,NORMAL
2026-05-01 06:35:00,6,219.0,2.41,527.65,0.0015,27.4,3,24,NORMAL
2026-05-01 06:35:10,6,222.2,0.04,9.92,0.0,27.2,0,OFF,NORMAL
2026-05-01 06:35:20,6,221.6,0.03,7.62,0.0,26.0,0,OFF,NORMAL
2026-05-01 06:35:30,6,215.9,3.13,675.78,0.0019,29.2,1,24,NORMAL
2026-05-01 06:35:40,6,220.7,3.05,672.4,0.0019,28.6,1,24,NORMAL
2026-05-01 06:35:50,6,220.6,3.75,827.1,0.0023,31.3,3,22,NORMAL
2026-05-01 06:36:00,6,223.6,3.08,687.92,0.0019,29.9,2,24,NORMAL
2026-05-01 06:36:10,6,221.8,4.22,936.89,0.0026,31.6,2,22,NORMAL
2026-05-01 06:36:20,6,218.6,0.05,9.96,0.0,31.6,0,OFF,NORMAL
2026-05-01 06:36:30,6,215.5,4.16,896.13,0.0025,30.5,2,22,NORMAL
2026-05-01 06:36:40,6,216.4,2.23,482.61,0.0013,25.8,2,26,NORMAL
2026-05-01 06:36:50,6,218.2,2.95,644.41,0.0018,29.1,1,24,NORMAL
2026-05-01 06:37:00,6,219.2,2.13,467.15,0.0013,26.5,2,26,NORMAL
2026-05-01 06:37:10,6,224.1,2.34,524.14,0.0015,29.0,3,24,NORMAL
2026-05-01 06:37:20,6,218.3,3.02,659.84,0.0018,29.9,1,24,NORMAL
2026-05-01 06:37:30,6,220.6,3.02,665.95,0.0018,29.2,2,24,NORMAL
2026-05-01 06:37:40,6,219.2,3.98,872.6,0.0024,30.5,3,22,NORMAL
2026-05-01 06:37:50,6,223.9,3.64,815.28,0.0023,31.8,3,22,NORMAL
2026-05-01 06:38:00,6,222.3,1.69,375.39,0.001,26.2,2,26,NORMAL
2026-05-01 06:38:10,6,220.1,2.23,491.43,0.0014,24.7,3,26,NORMAL
2026-05-01 06:38:20,6,220.3,3.83,844.23,0.0023,30.7,1,22,NORMAL
2026-05-01 06:38:30,6,221.9,0.04,8.69,0.0,29.1,0,OFF,NORMAL
2026-05-01 06:38:40,6,160.2012872297656,3.55,569.41,0.0016,27.8,1,24,ANOMALI
2026-05-01 06:38:50,6,218.4,1.86,407.11,0.0011,24.8,1,26,NORMAL
2026-05-01 06:39:00,6,221.9,0.08,17.36,0.0,29.9,0,OFF,NORMAL
2026-05-01 06:39:10,6,216.7,4.13,895.81,0.0025,30.7,1,22,NORMAL
2026-05-01 06:39:20,6,217.0,0.03,6.86,0.0,28.2,0,OFF,NORMAL
2026-05-01 06:39:30,6,222.8,6.7,1492.43,0.001,26.3,1,26,ANOMALI
2026-05-01 06:39:40,6,219.9,1.71,376.6,0.001,25.7,1,26,NORMAL
2026-05-01 06:39:50,6,224.1,3.18,711.93,0.002,30.8,2,22,NORMAL
2026-05-01 06:40:00,6,218.0,0.09,19.16,0.0001,29.0,0,OFF,NORMAL
2026-05-01 06:40:10,6,220.9,0.04,9.04,0.0,27.8,0,OFF,NORMAL
2026-05-01 06:40:20,6,223.9,0.02,5.35,0.0,31.2,0,OFF,NORMAL
2026-05-01 06:40:30,6,215.7,3.06,659.45,0.0018,29.3,3,24,NORMAL
2026-05-01 06:40:40,6,215.4,3.48,749.3,0.0021,30.8,2,22,NORMAL
2026-05-01 06:40:50,6,220.4,1.86,409.49,0.0011,25.1,2,26,NORMAL
2026-05-01 06:41:00,6,223.8,3.86,863.82,0.0024,31.1,1,22,NORMAL
2026-05-01 06:41:10,6,215.5,0.07,15.53,0.0,30.5,0,OFF,NORMAL
2026-05-01 06:41:20,6,224.7,2.06,462.34,0.0013,25.0,1,26,NORMAL
2026-05-01 06:41:30,6,224.8,0.08,18.65,0.0001,26.6,0,OFF,NORMAL
2026-05-01 06:41:40,6,220.3,2.25,496.75,0.0014,26.1,3,26,NORMAL
2026-05-01 06:41:50,6,218.3,0.07,15.97,0.0,30.1,0,OFF,NORMAL
2026-05-01 06:42:00,6,223.2,1.77,394.72,0.0011,25.0,1,26,NORMAL
2026-05-01 06:42:10,6,221.7,0.03,7.61,0.0,29.1,0,OFF,NORMAL
2026-05-01 06:42:20,6,222.1,0.09,19.62,0.0001,28.6,0,OFF,NORMAL
2026-05-01 06:42:30,6,216.5,1.74,377.21,0.001,25.1,2,26,NORMAL
2026-05-01 06:42:40,6,224.5,2.63,589.74,0.0016,27.2,3,24,NORMAL
2026-05-01 06:42:50,6,219.7,1.4,308.02,0.0009,25.3,2,26,NORMAL
2026-05-01 06:43:00,6,218.2,2.39,520.61,0.0014,28.7,2,24,NORMAL
2026-05-01 06:43:10,6,223.6,3.23,721.29,0.002,30.5,2,22,NORMAL
2026-05-01 06:43:20,6,223.1,3.21,717.19,0.002,31.8,2,22,NORMAL
2026-05-01 06:43:30,6,217.0,0.06,13.16,0.0,26.3,0,OFF,NORMAL
2026-05-01 06:43:40,6,216.9,0.09,19.49,0.0001,28.7,0,OFF,NORMAL
2026-05-01 06:43:50,6,222.3,0.04,8.57,0.0,31.6,0,OFF,NORMAL
2026-05-01 06:44:00,6,219.8,0.06,13.06,0.0,28.6,0,OFF,NORMAL
2026-05-01 06:44:10,6,220.1,0.08,18.3,0.0001,30.8,0,OFF,NORMAL
2026-05-01 06:44:20,6,216.4,1.57,340.11,0.0009,26.6,1,26,NORMAL
2026-05-01 06:44:30,6,216.8,2.36,510.57,0.0014,27.5,3,24,NORMAL
2026-05-01 06:44:40,6,216.9,3.92,850.91,0.0024,31.7,1,22,NORMAL
2026-05-01 06:44:50,6,224.7,3.91,878.01,0.0024,31.2,3,22,NORMAL
2026-05-01 06:45:00,6,217.6,0.04,9.11,0.0,26.9,0,OFF,NORMAL
2026-05-01 06:45:10,6,222.9,3.9,869.18,0.0024,30.8,1,22,NORMAL
2026-05-01 06:45:20,6,224.2,0.02,5.05,0.0,29.2,0,OFF,NORMAL
2026-05-01 06:45:30,6,222.9,3.99,889.11,0.0025,30.4,3,22,NORMAL
2026-05-01 06:45:40,6,223.5,1.47,328.46,0.0009,26.3,1,26,NORMAL
2026-05-01 06:45:50,6,224.1,1.69,378.44,0.0011,24.7,3,26,NORMAL
2026-05-01 06:46:00,6,218.6,3.06,668.78,0.0019,29.3,3,24,NORMAL
2026-05-01 06:46:10,6,223.2,0.02,5.32,0.0,25.2,0,OFF,NORMAL
2026-05-01 06:46:20,6,221.4,3.47,768.16,0.0021,32.0,1,22,NORMAL
2026-05-01 06:46:30,6,223.1,2.12,473.69,0.0013,25.6,2,26,NORMAL
2026-05-01 06:46:40,6,217.2,2.3,498.52,0.0014,25.8,3,26,NORMAL
2026-05-01 06:46:50,6,216.5,6.37,1380.15,0.0014,26.4,1,26,ANOMALI
2026-05-01 06:47:00,6,220.1,3.5,769.89,0.0021,31.9,2,22,NORMAL
2026-05-01 06:47:10,6,219.7,2.03,445.88,0.0012,25.1,2,26,NORMAL
2026-05-01 06:47:20,6,219.6,2.86,628.39,0.0017,27.9,2,24,NORMAL
2026-05-01 06:47:30,6,215.2,4.3,925.74,0.0026,31.8,1,22,NORMAL
2026-05-01 06:47:40,6,218.7,3.75,821.11,0.0023,31.9,2,22,NORMAL
2026-05-01 06:47:50,6,224.0,1.36,304.24,0.0008,26.9,1,26,NORMAL
2026-05-01 06:48:00,6,218.1,4.12,899.57,0.0025,30.3,3,22,NORMAL
2026-05-01 06:48:10,6,218.7,3.94,862.15,0.0013,26.7,0,26,ANOMALI
2026-05-01 06:48:20,6,216.4,0.07,14.18,0.0,30.6,0,OFF,NORMAL
2026-05-01 06:48:30,6,219.2,0.05,11.99,0.0,25.2,0,OFF,NORMAL
2026-05-01 06:48:40,6,217.2,2.44,530.14,0.0015,28.4,3,24,NORMAL
2026-05-01 06:48:50,6,223.6,3.1,692.37,0.0019,27.6,3,24,NORMAL
2026-05-01 06:49:00,6,220.1,3.12,687.3,0.0019,29.2,2,24,NORMAL
2026-05-01 06:49:10,6,218.9,1.75,383.13,0.0011,24.5,3,26,NORMAL
2026-05-01 06:49:20,6,224.4,3.1,696.58,0.0019,28.3,3,24,NORMAL
2026-05-01 06:49:30,6,216.2,1.42,307.21,0.0009,25.3,1,26,NORMAL
2026-05-01 06:49:40,6,224.7,1.98,445.34,0.0012,26.0,2,26,NORMAL
2026-05-01 06:49:50,6,220.0,2.98,656.66,0.0018,29.8,3,24,NORMAL
2026-05-01 06:50:00,6,225.0,0.04,10.11,0.0,24.8,0,OFF,NORMAL
2026-05-01 06:50:10,6,221.1,0.05,11.05,0.0,27.3,0,OFF,NORMAL
2026-05-01 06:50:20,6,221.7,3.26,722.4,0.002,31.5,3,22,NORMAL
2026-05-01 06:50:30,6,218.3,2.92,637.7,0.0018,28.3,2,24,NORMAL
2026-05-01 06:50:40,6,224.1,4.01,899.1,0.0025,31.4,1,22,NORMAL
2026-05-01 06:50:50,6,219.6,0.07,15.28,0.0,31.1,0,OFF,NORMAL
2026-05-01 06:51:00,6,221.0,2.6,574.39,0.0016,29.7,2,24,NORMAL
2026-05-01 06:51:10,6,224.9,3.98,894.56,0.0025,31.3,1,22,NORMAL
2026-05-01 06:51:20,6,218.7,0.05,10.99,0.0,30.9,0,OFF,NORMAL
2026-05-01 06:51:30,6,217.1,3.05,662.23,0.0018,27.0,3,24,NORMAL
2026-05-01 06:51:40,6,215.7,3.53,761.9,0.0021,31.9,2,22,NORMAL
2026-05-01 06:51:50,6,218.6,3.05,666.87,0.0019,29.5,3,24,NORMAL
2026-05-01 06:52:00,6,222.9,3.39,756.64,0.0021,30.8,2,22,NORMAL
2026-05-01 06:52:10,6,224.7,6.47,1454.78,0.0017,28.7,0,24,ANOMALI
2026-05-01 06:52:20,6,218.3,4.27,931.96,0.0026,31.8,1,22,NORMAL
2026-05-01 06:52:30,6,218.9,0.03,6.61,0.0,26.1,0,OFF,NORMAL
2026-05-01 06:52:40,6,178.4274816716107,2.89,515.6,0.0014,27.9,2,24,ANOMALI
2026-05-01 06:52:50,6,218.6,1.58,344.69,0.001,26.6,3,26,NORMAL
2026-05-01 06:53:00,6,225.0,2.8,629.64,0.0017,27.1,1,24,NORMAL
2026-05-01 06:53:10,6,216.8,5.32,1152.8,0.0019,29.5,0,24,ANOMALI
2026-05-01 06:53:20,6,219.5,0.05,11.18,0.0,24.7,0,OFF,NORMAL
2026-05-01 06:53:30,6,222.4,0.08,18.48,0.0001,27.6,0,OFF,NORMAL
2026-05-01 06:53:40,6,223.1,2.4,535.63,0.0015,27.7,3,24,NORMAL
2026-05-01 06:53:50,6,221.1,2.43,536.9,0.0015,29.6,3,24,NORMAL
2026-05-01 06:54:00,6,218.8,2.77,606.3,0.0017,29.7,2,24,NORMAL
2026-05-01 06:54:10,6,224.4,3.28,735.24,0.002,31.2,1,22,NORMAL
2026-05-01 06:54:20,6,219.3,3.7,811.3,0.0023,31.4,1,22,NORMAL
2026-05-01 06:54:30,6,221.0,2.32,513.72,0.0014,28.6,3,24,NORMAL
2026-05-01 06:54:40,6,219.0,1.44,314.43,0.0009,26.5,2,26,NORMAL
2026-05-01 06:54:50,6,222.7,3.68,819.87,0.0023,30.6,3,22,NORMAL
2026-05-01 06:55:00,6,179.3026395972895,5.12,918.84,0.0026,30.5,3,22,ANOMALI
2026-05-01 06:55:10,6,217.4,3.38,735.44,0.002,31.1,1,22,ANOMALI
2026-05-01 06:55:20,6,224.1,3.14,703.3,0.002,30.3,2,22,NORMAL
2026-05-01 06:55:30,6,217.8,0.03,7.57,0.0,25.0,0,OFF,NORMAL
2026-05-01 06:55:40,6,221.7,2.15,476.07,0.0013,25.5,1,26,NORMAL
2026-05-01 06:55:50,6,219.3,2.03,444.11,0.0012,24.2,3,26,NORMAL
2026-05-01 06:56:00,6,221.8,1.73,383.91,0.0011,24.1,1,26,NORMAL
2026-05-01 06:56:10,6,217.3,0.09,18.84,0.0001,25.4,0,OFF,ANOMALI
2026-05-01 06:56:20,6,217.8,4.18,910.86,0.0025,31.4,3,22,NORMAL
2026-05-01 06:56:30,6,218.9,2.89,633.5,0.0018,29.2,1,24,NORMAL
2026-05-01 06:56:40,6,218.6,0.07,16.23,0.0,27.3,0,OFF,NORMAL
2026-05-01 06:56:50,6,220.6,0.06,14.26,0.0,25.0,0,OFF,NORMAL
2026-05-01 06:57:00,6,224.2,2.94,659.94,0.0018,27.7,2,24,NORMAL
2026-05-01 06:57:10,6,219.0,2.54,557.32,0.0015,28.0,3,24,NORMAL
2026-05-01 06:57:20,6,215.0,2.3,493.5,0.0014,25.0,2,26,NORMAL
2026-05-01 06:57:30,6,221.5,0.02,5.54,0.0,29.1,0,OFF,NORMAL
2026-05-01 06:57:40,6,217.5,3.65,793.59,0.0022,30.5,2,22,NORMAL
2026-05-01 06:57:50,6,222.4,0.08,17.24,0.0,29.3,0,OFF,NORMAL
2026-05-01 06:58:00,6,224.6,3.06,686.69,0.0019,27.2,2,24,NORMAL
2026-05-01 06:58:10,6,218.5,0.07,15.77,0.0,25.6,0,OFF,NORMAL
2026-05-01 06:58:20,6,219.3,0.03,6.24,0.0,25.1,0,OFF,NORMAL
2026-05-01 06:58:30,6,215.2,0.06,11.84,0.0,26.5,0,OFF,NORMAL
2026-05-01 06:58:40,6,221.0,0.05,10.99,0.0,27.6,0,OFF,NORMAL
2026-05-01 06:58:50,6,221.5,1.98,437.69,0.0012,24.3,2,26,NORMAL
2026-05-01 06:59:00,6,216.5,3.74,810.75,0.0023,31.3,2,22,NORMAL
2026-05-01 06:59:10,6,220.8,3.83,846.32,0.0024,31.7,3,22,NORMAL
2026-05-01 06:59:20,6,220.3,2.71,596.6,0.0017,29.0,1,24,NORMAL
2026-05-01 06:59:30,6,218.1,2.41,526.6,0.0015,28.4,2,24,NORMAL
2026-05-01 06:59:40,6,215.2,3.47,746.42,0.0021,31.8,3,22,NORMAL
2026-05-01 06:59:50,6,219.1,1.9,416.92,0.0012,25.1,1,26,NORMAL
2026-05-01 07:00:00,7,220.6,4.12,908.92,0.0025,30.8,7,22,NORMAL
2026-05-01 07:00:10,7,215.5,2.24,483.38,0.0013,25.0,6,26,NORMAL
2026-05-01 07:00:20,7,223.8,2.33,522.25,0.0015,29.0,3,24,NORMAL
2026-05-01 07:00:30,7,217.5,1.76,383.03,0.0011,25.0,10,26,NORMAL
2026-05-01 07:00:40,7,217.6,2.49,542.66,0.0015,27.1,10,24,NORMAL
2026-05-01 07:00:50,7,221.1,3.93,869.04,0.0024,30.6,8,22,NORMAL
2026-05-01 07:01:00,7,215.0,3.82,820.72,0.0023,30.5,7,22,NORMAL
2026-05-01 07:01:10,7,219.3,2.77,608.4,0.0017,27.6,10,24,NORMAL
2026-05-01 07:01:20,7,219.8,3.64,801.11,0.0022,30.5,5,22,NORMAL
2026-05-01 07:01:30,7,217.4,2.98,648.2,0.0018,27.8,6,24,NORMAL
2026-05-01 07:01:40,7,216.1,3.62,782.32,0.0022,30.2,8,22,NORMAL
2026-05-01 07:01:50,7,219.3,1.97,431.26,0.0012,25.8,8,26,NORMAL
2026-05-01 07:02:00,7,215.8,3.3,711.87,0.002,31.2,8,22,NORMAL
2026-05-01 07:02:10,7,224.0,1.76,393.19,0.0011,25.0,8,26,NORMAL
2026-05-01 07:02:20,7,223.1,2.21,492.12,0.0014,26.7,2,26,NORMAL
2026-05-01 07:02:30,7,215.1,2.21,476.11,0.0013,24.3,5,26,NORMAL
2026-05-01 07:02:40,7,220.6,2.04,449.82,0.0012,25.0,6,26,NORMAL
2026-05-01 07:02:50,7,222.8,2.95,656.31,0.0018,27.9,4,24,NORMAL
2026-05-01 07:03:00,7,224.3,1.74,390.9,0.0011,24.0,4,26,NORMAL
2026-05-01 07:03:10,7,220.6,2.29,504.76,0.0014,27.1,3,24,NORMAL
2026-05-01 07:03:20,7,217.6,2.0,435.38,0.0012,24.7,3,26,NORMAL
2026-05-01 07:03:30,7,221.3,4.16,920.56,0.0026,30.7,10,22,NORMAL
2026-05-01 07:03:40,7,215.3,1.48,317.6,0.0009,24.7,5,26,NORMAL
